datestamp,index_code,index_name,convexity,return,modified_duration,yield
2021-10-08,SAGB Index,SA Govt Bond Index,68.9,-0.57002082,6.4,9.652432468
2021-10-11,SAGB Index,SA Govt Bond Index,68.7,-0.162570636,6.38,9.676083981
2021-10-12,SAGB Index,SA Govt Bond Index,68.9,0.263216782,6.39,9.65282674
2021-10-13,SAGB Index,SA Govt Bond Index,69.6,0.943554438,6.43,9.56361067
2021-10-14,SAGB Index,SA Govt Bond Index,69.3,-0.349885329,6.41,9.600279462
2021-10-15,SAGB Index,SA Govt Bond Index,69.5,0.227390388,6.42,9.58062678
2021-10-18,SAGB Index,SA Govt Bond Index,69.2,-0.331306805,6.4,9.620626631
2021-10-19,SAGB Index,SA Govt Bond Index,69.2,0.655655832,6.42,9.559334673
2021-10-20,SAGB Index,SA Govt Bond Index,69.6,0.049742126,6.42,9.556995315
2021-10-21,SAGB Index,SA Govt Bond Index,68.7,-0.810929354,6.38,9.639107388
2021-10-22,SAGB Index,SA Govt Bond Index,68.3,-0.478249509,6.35,9.688860982
2021-10-25,SAGB Index,SA Govt Bond Index,68.2,0.212566948,6.35,9.675607381
2021-10-26,SAGB Index,SA Govt Bond Index,68.5,0.344121778,6.36,9.64432369
2021-10-27,SAGB Index,SA Govt Bond Index,68.6,0.108455922,6.36,9.63619774
2021-10-28,SAGB Index,SA Govt Bond Index,68.3,-0.467711012,6.35,9.684959278
2021-10-29,SAGB Index,SA Govt Bond Index,68.8,0.221096513,6.37,9.665715529
2021-11-02,SAGB Index,SA Govt Bond Index,68.6,0.069010944,6.36,9.669155259
2021-11-03,SAGB Index,SA Govt Bond Index,68.4,-0.178249537,6.34,9.689365039
2021-11-04,SAGB Index,SA Govt Bond Index,69.1,0.797326139,6.38,9.621797828
2021-11-05,SAGB Index,SA Govt Bond Index,69.7,0.684651033,6.41,9.557431216
2021-11-08,SAGB Index,SA Govt Bond Index,70.2,0.805727635,6.44,9.48675162
2021-11-09,SAGB Index,SA Govt Bond Index,70.5,0.449952889,6.45,9.445740598
2021-11-10,SAGB Index,SA Govt Bond Index,70,-0.568309838,6.43,9.503449
2021-11-11,SAGB Index,SA Govt Bond Index,70.7,0.652839748,6.46,9.442826126
2021-11-12,SAGB Index,SA Govt Bond Index,70.2,-0.485750503,6.43,9.492468103
2021-11-15,SAGB Index,SA Govt Bond Index,70.2,0.112378615,6.43,9.488948965
2021-11-16,SAGB Index,SA Govt Bond Index,69.4,-0.602528014,6.39,9.550389286
2021-11-17,SAGB Index,SA Govt Bond Index,69.1,-0.047199535,6.37,9.557522104
2021-11-18,SAGB Index,SA Govt Bond Index,69.2,0.120156055,6.38,9.548258343
2021-11-19,SAGB Index,SA Govt Bond Index,69.3,0.012717305,6.38,9.549501527
2021-11-22,SAGB Index,SA Govt Bond Index,68.5,-0.656894928,6.34,9.62188157
2021-11-23,SAGB Index,SA Govt Bond Index,68.1,-0.396544311,6.31,9.663773553
2021-11-24,SAGB Index,SA Govt Bond Index,67.7,-0.447529728,6.29,9.710983753
2021-11-25,SAGB Index,SA Govt Bond Index,67.9,0.239371168,6.3,9.689733946
2021-11-26,SAGB Index,SA Govt Bond Index,66.5,-1.214502009,6.23,9.81483443
2021-11-29,SAGB Index,SA Govt Bond Index,67.1,0.803169139,6.26,9.742238917
2021-11-30,SAGB Index,SA Govt Bond Index,67.7,0.592492335,6.28,9.685774876
2021-12-01,SAGB Index,SA Govt Bond Index,67.8,0.09560838,6.29,9.678820434
2021-12-02,SAGB Index,SA Govt Bond Index,67.9,0.357253747,6.29,9.645923224
2021-12-03,SAGB Index,SA Govt Bond Index,68.3,0.215204469,6.32,9.636113997
2021-12-06,SAGB Index,SA Govt Bond Index,68.8,0.669272009,6.34,9.577703809
2021-12-07,SAGB Index,SA Govt Bond Index,69,0.267874957,6.35,9.553841536
2021-12-08,SAGB Index,SA Govt Bond Index,69,0.126148324,6.35,9.54394461
2021-12-09,SAGB Index,SA Govt Bond Index,68.6,-0.238361623,6.33,9.569950093
2021-12-10,SAGB Index,SA Govt Bond Index,68.3,-0.197736118,6.32,9.592023092
2021-12-13,SAGB Index,SA Govt Bond Index,68,-0.027723119,6.3,9.601980266
2021-12-14,SAGB Index,SA Govt Bond Index,68.3,0.458236173,6.32,9.559306136
2021-12-15,SAGB Index,SA Govt Bond Index,68.4,-0.365603798,6.35,9.59805857
2021-12-17,SAGB Index,SA Govt Bond Index,69.1,0.978685153,6.38,9.50775738
2021-12-20,SAGB Index,SA Govt Bond Index,69.6,0.751044438,6.4,9.442481999
2021-12-21,SAGB Index,SA Govt Bond Index,69.2,-0.488128421,6.38,9.492435463
2021-12-22,SAGB Index,SA Govt Bond Index,69.2,-0.142547167,6.38,9.508803344
2021-12-23,SAGB Index,SA Govt Bond Index,69.5,0.347010762,6.39,9.477537762
2021-12-24,SAGB Index,SA Govt Bond Index,69.7,0.234748337,6.4,9.457217157
2021-12-28,SAGB Index,SA Govt Bond Index,69.4,-0.129087728,6.38,9.479603138
2021-12-29,SAGB Index,SA Govt Bond Index,68.9,-0.420623017,6.36,9.523217345
2021-12-30,SAGB Index,SA Govt Bond Index,68.5,-0.397194555,6.33,9.564752349
2021-12-31,SAGB Index,SA Govt Bond Index,69,0.577507524,6.36,9.510785039
2022-01-03,SAGB Index,SA Govt Bond Index,69,0.175636485,6.36,9.501051191
2022-01-04,SAGB Index,SA Govt Bond Index,68.1,-0.842305018,6.31,9.586628969
2022-01-05,SAGB Index,SA Govt Bond Index,68.5,0.480406253,6.33,9.541950249
2022-01-06,SAGB Index,SA Govt Bond Index,68.3,-0.156000541,6.32,9.559799734
2022-01-07,SAGB Index,SA Govt Bond Index,68.6,0.202837035,6.34,9.545951791
2022-01-10,SAGB Index,SA Govt Bond Index,67.9,-0.575631168,6.3,9.610487411
2022-01-11,SAGB Index,SA Govt Bond Index,67.5,-0.232858801,6.28,9.636160699
2022-01-12,SAGB Index,SA Govt Bond Index,68.2,0.912011506,6.32,9.548850916
2022-01-13,SAGB Index,SA Govt Bond Index,67.9,-0.216578665,6.3,9.572736374
2022-01-14,SAGB Index,SA Govt Bond Index,68.5,0.52635235,6.32,9.523515279
2022-01-17,SAGB Index,SA Govt Bond Index,68.4,0.024488648,6.32,9.52856937
2022-01-18,SAGB Index,SA Govt Bond Index,68.4,-0.064600266,6.32,9.53742149
2022-01-19,SAGB Index,SA Govt Bond Index,68.8,0.355591778,6.33,9.504986355
2022-01-20,SAGB Index,SA Govt Bond Index,69.4,0.769088538,6.36,9.432496415
2022-01-21,SAGB Index,SA Govt Bond Index,69.4,0.223185107,6.37,9.41156826
2022-01-24,SAGB Index,SA Govt Bond Index,68.9,-0.377887706,6.33,9.455923749
2022-01-25,SAGB Index,SA Govt Bond Index,68.8,-0.166838831,6.33,9.474765431
2022-01-26,SAGB Index,SA Govt Bond Index,70.1,0.213078009,6.44,9.456415749
2022-01-27,SAGB Index,SA Govt Bond Index,70,-0.030615112,6.43,9.461816206
2022-01-28,SAGB Index,SA Govt Bond Index,69.2,-0.612850035,6.4,9.523742294
2022-01-31,SAGB Index,SA Govt Bond Index,69.3,0.25762358,6.39,9.506225228
2022-02-01,SAGB Index,SA Govt Bond Index,70.1,0.880442957,6.44,9.424064091
2022-02-02,SAGB Index,SA Govt Bond Index,70.3,0.267024771,6.45,9.400891506
2022-02-03,SAGB Index,SA Govt Bond Index,73,0.002263964,6.65,9.474044085
2022-02-04,SAGB Index,SA Govt Bond Index,72.9,-0.134285765,6.65,9.489497195
2022-02-07,SAGB Index,SA Govt Bond Index,72.6,-0.218224424,6.63,9.518106028
2022-02-08,SAGB Index,SA Govt Bond Index,72.6,0.087050206,6.63,9.512136052
2022-02-09,SAGB Index,SA Govt Bond Index,72.7,0.361039728,6.64,9.479633408
2022-02-10,SAGB Index,SA Govt Bond Index,73.2,0.453425931,6.66,9.438373775
2022-02-11,SAGB Index,SA Govt Bond Index,73.1,-0.064228816,6.65,9.447021594
2022-02-14,SAGB Index,SA Govt Bond Index,73,0.01470386,6.64,9.452942732
2022-02-15,SAGB Index,SA Govt Bond Index,73.2,0.331855259,6.66,9.423398657
2022-02-16,SAGB Index,SA Govt Bond Index,73.6,0.488987154,6.67,9.378909556
2022-02-17,SAGB Index,SA Govt Bond Index,73.4,0.142407426,6.67,9.367669753
2022-02-18,SAGB Index,SA Govt Bond Index,73.5,0.018788428,6.67,9.369005986
2022-02-21,SAGB Index,SA Govt Bond Index,73.3,-0.143821882,6.65,9.39015384
2022-02-22,SAGB Index,SA Govt Bond Index,72.8,-0.361542251,6.63,9.427525426
2022-02-23,SAGB Index,SA Govt Bond Index,73.2,-0.516609869,6.69,9.480187537
2022-02-24,SAGB Index,SA Govt Bond Index,72,-1.354929009,6.63,9.614355365
2022-02-25,SAGB Index,SA Govt Bond Index,73.2,1.333738954,6.69,9.488888621
2022-02-28,SAGB Index,SA Govt Bond Index,72.1,-1.012175774,6.63,9.594579742
2022-03-01,SAGB Index,SA Govt Bond Index,71.8,-0.255811194,6.62,9.622023373
2022-03-02,SAGB Index,SA Govt Bond Index,71.4,-0.542499174,6.59,9.677737399
2022-03-03,SAGB Index,SA Govt Bond Index,71.6,0.316955487,6.6,9.649319224
2022-03-04,SAGB Index,SA Govt Bond Index,71.1,-0.646483189,6.58,9.715947169
2022-03-07,SAGB Index,SA Govt Bond Index,69.5,-1.768877218,6.49,9.901375526
2022-03-08,SAGB Index,SA Govt Bond Index,68,-1.789745343,6.42,10.0872751
2022-03-09,SAGB Index,SA Govt Bond Index,70.1,2.549118666,6.52,9.835502861
2022-03-10,SAGB Index,SA Govt Bond Index,70.1,-0.073528511,6.52,9.845504299
2022-03-11,SAGB Index,SA Govt Bond Index,71.1,1.233367263,6.57,9.726405995
2022-03-14,SAGB Index,SA Govt Bond Index,70.4,-0.651631137,6.53,9.799034456
2022-03-15,SAGB Index,SA Govt Bond Index,70.4,0.174371531,6.53,9.784336874
2022-03-16,SAGB Index,SA Govt Bond Index,71.4,1.236734922,6.58,9.66548155
2022-03-17,SAGB Index,SA Govt Bond Index,71.8,0.392579821,6.6,9.62962948
2022-03-18,SAGB Index,SA Govt Bond Index,71,-0.810354719,6.56,9.712163256
2022-03-22,SAGB Index,SA Govt Bond Index,70.5,-0.46403124,6.53,9.768663176
2022-03-23,SAGB Index,SA Govt Bond Index,70.9,0.430893303,6.55,9.72862393
2022-03-24,SAGB Index,SA Govt Bond Index,71.5,0.600807358,6.58,9.672057688
2022-03-25,SAGB Index,SA Govt Bond Index,71.4,-0.056071849,6.57,9.680165348
2022-03-28,SAGB Index,SA Govt Bond Index,72,0.36509197,6.61,9.652008321
2022-03-29,SAGB Index,SA Govt Bond Index,72.5,0.866976606,6.64,9.570463998
2022-03-30,SAGB Index,SA Govt Bond Index,72.4,-0.117601685,6.64,9.584402712
2022-03-31,SAGB Index,SA Govt Bond Index,71.7,-0.439594907,6.6,9.629809312
2022-04-01,SAGB Index,SA Govt Bond Index,71.7,0.043079581,6.6,9.628157125
2022-04-04,SAGB Index,SA Govt Bond Index,71.7,0.244648683,6.6,9.611918308
2022-04-05,SAGB Index,SA Govt Bond Index,71.8,0.141956887,6.6,9.600626783
2022-04-06,SAGB Index,SA Govt Bond Index,71.7,-0.2096035,6.6,9.623624125
2022-04-07,SAGB Index,SA Govt Bond Index,71.9,0.391271991,6.6,9.588072268
2022-04-08,SAGB Index,SA Govt Bond Index,71.3,-0.432564633,6.58,9.633064554
2022-04-11,SAGB Index,SA Govt Bond Index,70.9,-0.137826041,6.56,9.654222066
2022-04-12,SAGB Index,SA Govt Bond Index,70.9,-0.078491531,6.55,9.664493691
2022-04-13,SAGB Index,SA Govt Bond Index,70.6,-0.256670754,6.54,9.692350669
2022-04-14,SAGB Index,SA Govt Bond Index,70.3,-0.270137965,6.52,9.721634076
2022-04-19,SAGB Index,SA Govt Bond Index,69.2,-0.91378015,6.46,9.826065393
2022-04-20,SAGB Index,SA Govt Bond Index,69,0.034640298,6.45,9.825242432
2022-04-21,SAGB Index,SA Govt Bond Index,69.4,0.393745596,6.47,9.788611242
2022-04-22,SAGB Index,SA Govt Bond Index,69.5,0.008683424,6.47,9.790373086
2022-04-25,SAGB Index,SA Govt Bond Index,69,-0.244079504,6.45,9.822710848
2022-04-26,SAGB Index,SA Govt Bond Index,69.1,0.20417933,6.45,9.80494659
2022-04-28,SAGB Index,SA Govt Bond Index,68.2,-0.860776231,6.41,9.897174859
2022-04-29,SAGB Index,SA Govt Bond Index,68.4,0.242039116,6.42,9.875448332
2022-05-03,SAGB Index,SA Govt Bond Index,68.6,0.380694792,6.42,9.847828505
2022-05-04,SAGB Index,SA Govt Bond Index,68.8,0.271861051,6.43,9.823196932
2022-05-05,SAGB Index,SA Govt Bond Index,68.5,-0.198759921,6.42,9.846679682
2022-05-06,SAGB Index,SA Govt Bond Index,68,-0.709129866,6.38,9.921311532
2022-05-09,SAGB Index,SA Govt Bond Index,67.4,-0.542096455,6.35,9.984829965
2022-05-10,SAGB Index,SA Govt Bond Index,66.9,-0.34044282,6.33,10.02251062
2022-05-11,SAGB Index,SA Govt Bond Index,67.6,0.896009155,6.36,9.934063952
2022-05-12,SAGB Index,SA Govt Bond Index,67.9,0.502381688,6.38,9.885875401
2022-05-13,SAGB Index,SA Govt Bond Index,67.7,-0.081495349,6.37,9.896823529
2022-05-16,SAGB Index,SA Govt Bond Index,67.7,0.125433108,6.36,9.892150337
2022-05-17,SAGB Index,SA Govt Bond Index,67.3,-0.25357793,6.35,9.920635133
2022-05-18,SAGB Index,SA Govt Bond Index,67.4,0.13323933,6.35,9.909785233
2022-05-19,SAGB Index,SA Govt Bond Index,67.7,0.619744322,6.37,9.849821663
2022-05-20,SAGB Index,SA Govt Bond Index,68.3,0.666632141,6.39,9.785520389
2022-05-23,SAGB Index,SA Govt Bond Index,68.4,0.310470575,6.4,9.762263449
2022-05-24,SAGB Index,SA Govt Bond Index,68.5,0.02790954,6.4,9.762071325
2022-05-25,SAGB Index,SA Govt Bond Index,67.8,-0.483153423,6.37,9.813411207
2022-05-26,SAGB Index,SA Govt Bond Index,67.8,0.039060394,6.37,9.81210627
2022-05-27,SAGB Index,SA Govt Bond Index,67.9,0.208639995,6.37,9.793734643
2022-05-30,SAGB Index,SA Govt Bond Index,68,0.437566409,6.37,9.757696841
2022-05-31,SAGB Index,SA Govt Bond Index,67.2,-0.953787423,6.33,9.857061889
2022-06-01,SAGB Index,SA Govt Bond Index,67.1,-0.138648763,6.32,9.873814627
2022-06-02,SAGB Index,SA Govt Bond Index,67.2,0.282254426,6.33,9.84785242
2022-06-03,SAGB Index,SA Govt Bond Index,67.5,0.17528263,6.34,9.833736044
2022-06-06,SAGB Index,SA Govt Bond Index,67.1,-0.265996944,6.32,9.868761381
2022-06-07,SAGB Index,SA Govt Bond Index,66.7,-0.477093393,6.3,9.920240553
2022-06-08,SAGB Index,SA Govt Bond Index,66.6,0.039335021,6.29,9.918903718
2022-06-09,SAGB Index,SA Govt Bond Index,66.3,-0.253164862,6.28,9.947591994
2022-06-10,SAGB Index,SA Govt Bond Index,65.1,-1.37617064,6.21,10.09371151
2022-06-13,SAGB Index,SA Govt Bond Index,64.2,-1.130422842,6.16,10.22160321
2022-06-14,SAGB Index,SA Govt Bond Index,64.8,0.651658474,6.19,10.15602954
2022-06-15,SAGB Index,SA Govt Bond Index,65.8,0.722963708,6.27,10.08346867
2022-06-17,SAGB Index,SA Govt Bond Index,65.7,0.088315126,6.26,10.07991675
2022-06-20,SAGB Index,SA Govt Bond Index,65.6,0.052795665,6.25,10.08280864
2022-06-21,SAGB Index,SA Govt Bond Index,65.6,0.295475283,6.26,10.05508609
2022-06-22,SAGB Index,SA Govt Bond Index,65.9,0.38606747,6.27,10.01812683
2022-06-23,SAGB Index,SA Govt Bond Index,66.1,0.182949762,6.28,10.00206947
2022-06-24,SAGB Index,SA Govt Bond Index,65.6,-0.623412103,6.25,10.06932707
2022-06-27,SAGB Index,SA Govt Bond Index,64.9,-0.645845265,6.21,10.14505915
2022-06-28,SAGB Index,SA Govt Bond Index,64.4,-0.548366919,6.18,10.20547179
2022-06-29,SAGB Index,SA Govt Bond Index,64.4,0.164146911,6.18,10.19109541
2022-06-30,SAGB Index,SA Govt Bond Index,63.9,-0.65674288,6.15,10.26335358
2022-07-01,SAGB Index,SA Govt Bond Index,64.4,0.665546268,6.18,10.19632306
2022-07-04,SAGB Index,SA Govt Bond Index,64.1,-0.072024289,6.16,10.21246896
2022-07-05,SAGB Index,SA Govt Bond Index,63.6,-0.584618076,6.14,10.27728582
2022-07-06,SAGB Index,SA Govt Bond Index,63.5,-0.354320755,6.12,10.31789879
2022-07-07,SAGB Index,SA Govt Bond Index,63.6,0.353341948,6.13,10.28331542
2022-07-08,SAGB Index,SA Govt Bond Index,63.6,-0.05762953,6.13,10.29423392
2022-07-11,SAGB Index,SA Govt Bond Index,63.2,-0.504332147,6.1,10.3569286
2022-07-12,SAGB Index,SA Govt Bond Index,62.2,-0.988600928,6.05,10.46683052
2022-07-13,SAGB Index,SA Govt Bond Index,62.5,0.473053093,6.07,10.41885309
2022-07-14,SAGB Index,SA Govt Bond Index,61.3,-1.510576668,6,10.5872749
2022-07-15,SAGB Index,SA Govt Bond Index,62.1,0.718978775,6.04,10.51209934
2022-07-18,SAGB Index,SA Govt Bond Index,61.9,-0.207763142,6.02,10.54388462
2022-07-19,SAGB Index,SA Govt Bond Index,61.7,-0.066065747,6.02,10.55415172
2022-07-20,SAGB Index,SA Govt Bond Index,62.2,0.814969605,6.04,10.46875951
2022-07-21,SAGB Index,SA Govt Bond Index,63.7,1.482598127,6.11,10.31423783
2022-07-22,SAGB Index,SA Govt Bond Index,64.3,0.895972826,6.15,10.22229323
2022-07-25,SAGB Index,SA Govt Bond Index,64.4,0.420574794,6.15,10.18662441
2022-07-26,SAGB Index,SA Govt Bond Index,63.5,-0.934388756,6.1,10.28924001
2022-07-27,SAGB Index,SA Govt Bond Index,64.5,0.033174859,6.21,10.28859439
2022-07-28,SAGB Index,SA Govt Bond Index,65.5,1.388197119,6.26,10.14786163
2022-07-29,SAGB Index,SA Govt Bond Index,65.9,0.452708224,6.28,10.10403642
2022-08-01,SAGB Index,SA Govt Bond Index,65.3,-0.589754112,6.25,10.17365929
2022-08-02,SAGB Index,SA Govt Bond Index,65.9,0.799284005,6.28,10.09413507
2022-08-03,SAGB Index,SA Govt Bond Index,66,0.060038729,6.28,10.090746
2022-08-04,SAGB Index,SA Govt Bond Index,67.1,0.946883723,6.33,10.00031389
2022-08-05,SAGB Index,SA Govt Bond Index,66.8,-0.332480604,6.31,10.03713345
2022-08-08,SAGB Index,SA Govt Bond Index,66.8,0.284031252,6.32,10.01633997
2022-08-10,SAGB Index,SA Govt Bond Index,67.8,1.451671959,6.37,9.875232956
2022-08-11,SAGB Index,SA Govt Bond Index,68.7,1.19229871,6.41,9.758921079
2022-08-12,SAGB Index,SA Govt Bond Index,67.6,-1.024165265,6.36,9.86485149
2022-08-15,SAGB Index,SA Govt Bond Index,67,-0.409689347,6.32,9.914445269
2022-08-16,SAGB Index,SA Govt Bond Index,66.4,-0.566867013,6.29,9.97505106
2022-08-17,SAGB Index,SA Govt Bond Index,66.2,-0.377806345,6.28,10.01654264
2022-08-18,SAGB Index,SA Govt Bond Index,66,-0.066966684,6.27,10.02616582
2022-08-19,SAGB Index,SA Govt Bond Index,65.5,-0.628546924,6.24,10.09396025
2022-08-22,SAGB Index,SA Govt Bond Index,65.3,-0.011419546,6.23,10.10186197
2022-08-23,SAGB Index,SA Govt Bond Index,65.3,-0.01142085,6.23,10.10589263
2022-08-24,SAGB Index,SA Govt Bond Index,65.4,0.207522511,6.23,10.08725339
2022-08-25,SAGB Index,SA Govt Bond Index,66.1,0.800054713,6.26,10.00787791
2022-08-26,SAGB Index,SA Govt Bond Index,67.1,0.053445319,6.36,10.00518191
2022-08-29,SAGB Index,SA Govt Bond Index,66.8,-0.175359284,6.34,10.03122921
2022-08-30,SAGB Index,SA Govt Bond Index,66.2,-0.626038332,6.31,10.09802183
2022-08-31,SAGB Index,SA Govt Bond Index,65.7,-0.558385192,6.28,10.15829491
2022-09-01,SAGB Index,SA Govt Bond Index,65.4,-0.339252054,6.26,10.19618541
2022-09-02,SAGB Index,SA Govt Bond Index,66.6,1.273530793,6.32,10.07229687
2022-09-05,SAGB Index,SA Govt Bond Index,66.4,0.017326094,6.31,10.07880959
2022-09-06,SAGB Index,SA Govt Bond Index,65.3,-1.27211233,6.25,10.21345862
2022-09-07,SAGB Index,SA Govt Bond Index,65.7,0.670510718,6.28,10.14724234
2022-09-08,SAGB Index,SA Govt Bond Index,65.6,0.101932143,6.27,10.13956212
2022-09-09,SAGB Index,SA Govt Bond Index,65.9,0.456306273,6.29,10.09558129
2022-09-12,SAGB Index,SA Govt Bond Index,66.4,0.73669514,6.31,10.0288605
2022-09-13,SAGB Index,SA Govt Bond Index,66.3,-0.165057426,6.3,10.04847976
2022-09-14,SAGB Index,SA Govt Bond Index,65.9,-0.486601232,6.28,10.10120344
2022-09-15,SAGB Index,SA Govt Bond Index,66.3,0.432008523,6.3,10.05980899
2022-09-16,SAGB Index,SA Govt Bond Index,66,-0.284943315,6.29,10.09183446
2022-09-19,SAGB Index,SA Govt Bond Index,65,-0.869318392,6.23,10.19038478
2022-09-20,SAGB Index,SA Govt Bond Index,64.7,-0.371157289,6.21,10.23154965
2022-09-21,SAGB Index,SA Govt Bond Index,64.8,0.194421198,6.22,10.21420891
2022-09-22,SAGB Index,SA Govt Bond Index,64.6,-0.117511079,6.21,10.22930452
2022-09-23,SAGB Index,SA Govt Bond Index,63.3,-1.554177818,6.14,10.39689671
2022-09-26,SAGB Index,SA Govt Bond Index,62.8,-0.446648543,6.11,10.45348745
2022-09-27,SAGB Index,SA Govt Bond Index,63.5,0.542593664,6.17,10.39890262
2022-09-28,SAGB Index,SA Govt Bond Index,63.3,-0.225442282,6.15,10.42571994
2022-09-29,SAGB Index,SA Govt Bond Index,62.4,-1.003588716,6.11,10.53595365
2022-09-30,SAGB Index,SA Govt Bond Index,62.9,0.628441146,6.13,10.47220956
2022-10-03,SAGB Index,SA Govt Bond Index,63.5,1.010758093,6.16,10.37473438
2022-10-04,SAGB Index,SA Govt Bond Index,63.8,0.491784083,6.17,10.32609225
2022-10-05,SAGB Index,SA Govt Bond Index,63.1,-0.689643454,6.14,10.40190052
2022-10-06,SAGB Index,SA Govt Bond Index,63.5,0.584804613,6.16,10.34339971
2022-10-07,SAGB Index,SA Govt Bond Index,63.5,0.018954881,6.16,10.34287287
2022-10-10,SAGB Index,SA Govt Bond Index,63.3,-0.053330871,6.15,10.35730011
2022-10-11,SAGB Index,SA Govt Bond Index,62.8,-0.43477521,6.12,10.40627135
2022-10-12,SAGB Index,SA Govt Bond Index,62.3,-0.45779329,6.09,10.45798199
2022-10-13,SAGB Index,SA Govt Bond Index,62.2,-0.050036976,6.09,10.46630787
2022-10-14,SAGB Index,SA Govt Bond Index,62.3,0.158775149,6.09,10.45240685
2022-10-17,SAGB Index,SA Govt Bond Index,62.4,0.337995524,6.09,10.42544096
2022-10-18,SAGB Index,SA Govt Bond Index,62.4,-0.036872346,6.09,10.43234436
2022-10-19,SAGB Index,SA Govt Bond Index,62.2,-0.218140069,6.08,10.45859691
2022-10-20,SAGB Index,SA Govt Bond Index,61.9,-0.359506166,6.07,10.50011025
2022-10-21,SAGB Index,SA Govt Bond Index,61.5,-0.44003995,6.04,10.55049891
2022-10-24,SAGB Index,SA Govt Bond Index,61.3,-0.038004282,6.03,10.56376257
2022-10-25,SAGB Index,SA Govt Bond Index,62.2,1.164879087,6.08,10.44255239
2022-10-26,SAGB Index,SA Govt Bond Index,62.8,0.926834268,6.11,10.34757725
2022-10-27,SAGB Index,SA Govt Bond Index,62.7,0.04364331,6.1,10.34587181
2022-10-28,SAGB Index,SA Govt Bond Index,62.5,-0.141869511,6.09,10.36383821
2022-10-31,SAGB Index,SA Govt Bond Index,61.7,-0.727055341,6.05,10.45038283
2022-11-01,SAGB Index,SA Govt Bond Index,62,0.408489661,6.06,10.4098635
2022-11-02,SAGB Index,SA Govt Bond Index,62.3,0.398936493,6.08,10.37049358
2022-11-03,SAGB Index,SA Govt Bond Index,62.3,-0.300492396,6.08,10.40793356
2022-11-04,SAGB Index,SA Govt Bond Index,63.1,0.977936691,6.12,10.30766715
2022-11-07,SAGB Index,SA Govt Bond Index,63.6,0.753945089,6.14,10.23733076
2022-11-08,SAGB Index,SA Govt Bond Index,63.5,0.067594068,6.14,10.23311242
2022-11-09,SAGB Index,SA Govt Bond Index,63.5,0.026447525,6.14,10.23321359
2022-11-10,SAGB Index,SA Govt Bond Index,64.7,1.516042972,6.2,10.07944914
2022-11-11,SAGB Index,SA Govt Bond Index,64.7,0.231947242,6.21,10.05831291
2022-11-14,SAGB Index,SA Govt Bond Index,64.4,-0.022707959,6.19,10.06898473
2022-11-15,SAGB Index,SA Govt Bond Index,64.1,-0.187441754,6.17,10.09116543
2022-11-16,SAGB Index,SA Govt Bond Index,63.6,-0.52643247,6.15,10.14879346
2022-11-17,SAGB Index,SA Govt Bond Index,63.1,-0.62331745,6.12,10.21700826
2022-11-18,SAGB Index,SA Govt Bond Index,63.4,0.388605494,6.13,10.17923056
2022-11-21,SAGB Index,SA Govt Bond Index,63.3,0.135101273,6.12,10.17362495
2022-11-22,SAGB Index,SA Govt Bond Index,63.3,0.242216779,6.13,10.15118057
2022-11-23,SAGB Index,SA Govt Bond Index,63.8,0.512937059,6.15,10.10072415
2022-11-24,SAGB Index,SA Govt Bond Index,64.3,0.64328835,6.17,10.0371072
2022-11-25,SAGB Index,SA Govt Bond Index,63.7,-0.660827822,6.14,10.10858222
2022-11-28,SAGB Index,SA Govt Bond Index,63.5,-0.050386866,6.13,10.12223578
2022-11-29,SAGB Index,SA Govt Bond Index,63.6,0.199538786,6.13,10.10428206
2022-11-30,SAGB Index,SA Govt Bond Index,63.3,-0.260334703,6.11,10.134264
2022-12-01,SAGB Index,SA Govt Bond Index,60,-4.043432765,5.94,10.57788751
2022-12-02,SAGB Index,SA Govt Bond Index,61.3,1.617773627,6.01,10.40622722
2022-12-05,SAGB Index,SA Govt Bond Index,62.3,1.336366666,6.06,10.27337522
